profile_id,pres,temp,lat,lon,psal,date
4902403_47,132.4,6.817,45.926509857177734,-135.84588623046875,33.399,2018-06-01T16:42:00.000Z
4902403_47,134.9,6.86,45.926509857177734,-135.84588623046875,33.449,2018-06-01T16:42:00.000Z
4902403_47,137.4,6.898,45.926509857177734,-135.84588623046875,33.491,2018-06-01T16:42:00.000Z
4902403_47,139.9,6.974,45.926509857177734,-135.84588623046875,33.605,2018-06-01T16:42:00.000Z
4902403_47,142.4,7.012,45.926509857177734,-135.84588623046875,33.656,2018-06-01T16:42:00.000Z
4902403_47,144.9,7.054,45.926509857177734,-135.84588623046875,33.701,2018-06-01T16:42:00.000Z
4902403_47,147.3,7.058,45.926509857177734,-135.84588623046875,33.757,2018-06-01T16:42:00.000Z
4902403_47,149.9,7.013,45.926509857177734,-135.84588623046875,33.776,2018-06-01T16:42:00.000Z
4902403_47,152.4,7.015,45.926509857177734,-135.84588623046875,33.799,2018-06-01T16:42:00.000Z
4902403_47,154.9,7.048,45.926509857177734,-135.84588623046875,33.813,2018-06-01T16:42:00.000Z
4902403_47,157.4,7.097,45.926509857177734,-135.84588623046875,33.833,2018-06-01T16:42:00.000Z
4902403_47,160.0,7.095,45.926509857177734,-135.84588623046875,33.844,2018-06-01T16:42:00.000Z
4902403_47,162.4,7.068,45.926509857177734,-135.84588623046875,33.852,2018-06-01T16:42:00.000Z
4902403_47,164.8,6.994,45.926509857177734,-135.84588623046875,33.856,2018-06-01T16:42:00.000Z
4902403_47,167.4,6.956,45.926509857177734,-135.84588623046875,33.859,2018-06-01T16:42:00.000Z
4902403_47,169.9,6.904,45.926509857177734,-135.84588623046875,33.865,2018-06-01T16:42:00.000Z
4902403_47,172.4,6.866,45.926509857177734,-135.84588623046875,33.867,2018-06-01T16:42:00.000Z
4902403_47,174.9,6.837,45.926509857177734,-135.84588623046875,33.873,2018-06-01T16:42:00.000Z
4902403_47,177.4,6.806,45.926509857177734,-135.84588623046875,33.874,2018-06-01T16:42:00.000Z
4902403_47,179.9,6.776,45.926509857177734,-135.84588623046875,33.872,2018-06-01T16:42:00.000Z
4902403_47,182.4,6.721,45.926509857177734,-135.84588623046875,33.876,2018-06-01T16:42:00.000Z
4902403_47,184.9,6.697,45.926509857177734,-135.84588623046875,33.874,2018-06-01T16:42:00.000Z
4902403_47,187.3,6.662,45.926509857177734,-135.84588623046875,33.878,2018-06-01T16:42:00.000Z
4902403_47,189.9,6.635,45.926509857177734,-135.84588623046875,33.879,2018-06-01T16:42:00.000Z
4902403_47,192.5,6.58,45.926509857177734,-135.84588623046875,33.875,2018-06-01T16:42:00.000Z
4902403_47,194.9,6.562,45.926509857177734,-135.84588623046875,33.874,2018-06-01T16:42:00.000Z
4902403_47,197.4,6.537,45.926509857177734,-135.84588623046875,33.876,2018-06-01T16:42:00.000Z
4902403_47,199.9,6.479,45.926509857177734,-135.84588623046875,33.88,2018-06-01T16:42:00.000Z
4902403_47,202.4,6.463,45.926509857177734,-135.84588623046875,33.88,2018-06-01T16:42:00.000Z
4902403_47,204.9,6.466,45.926509857177734,-135.84588623046875,33.885,2018-06-01T16:42:00.000Z
4902403_47,207.3,6.45,45.926509857177734,-135.84588623046875,33.885,2018-06-01T16:42:00.000Z
4902403_47,209.9,6.441,45.926509857177734,-135.84588623046875,33.884,2018-06-01T16:42:00.000Z
4902403_47,212.4,6.427,45.926509857177734,-135.84588623046875,33.886,2018-06-01T16:42:00.000Z
4902403_47,214.9,6.391,45.926509857177734,-135.84588623046875,33.886,2018-06-01T16:42:00.000Z
4902403_47,217.4,6.349,45.926509857177734,-135.84588623046875,33.888,2018-06-01T16:42:00.000Z
4902403_47,219.9,6.298,45.926509857177734,-135.84588623046875,33.888,2018-06-01T16:42:00.000Z
4902403_47,222.4,6.244,45.926509857177734,-135.84588623046875,33.887,2018-06-01T16:42:00.000Z
4902403_47,224.9,6.228,45.926509857177734,-135.84588623046875,33.887,2018-06-01T16:42:00.000Z
4902403_47,227.4,6.204,45.926509857177734,-135.84588623046875,33.889,2018-06-01T16:42:00.000Z
4902403_47,229.9,6.181,45.926509857177734,-135.84588623046875,33.889,2018-06-01T16:42:00.000Z
4902403_47,232.4,6.113,45.926509857177734,-135.84588623046875,33.888,2018-06-01T16:42:00.000Z
4902403_47,234.9,6.058,45.926509857177734,-135.84588623046875,33.885,2018-06-01T16:42:00.000Z
4902403_47,237.4,6.034,45.926509857177734,-135.84588623046875,33.885,2018-06-01T16:42:00.000Z
4902403_47,239.9,6.006,45.926509857177734,-135.84588623046875,33.888,2018-06-01T16:42:00.000Z
4902403_47,242.4,5.98,45.926509857177734,-135.84588623046875,33.889,2018-06-01T16:42:00.000Z
4902403_47,244.9,5.954,45.926509857177734,-135.84588623046875,33.89,2018-06-01T16:42:00.000Z
4902403_47,247.4,5.922,45.926509857177734,-135.84588623046875,33.888,2018-06-01T16:42:00.000Z
4902403_47,249.9,5.894,45.926509857177734,-135.84588623046875,33.888,2018-06-01T16:42:00.000Z
4902403_47,252.4,5.871,45.926509857177734,-135.84588623046875,33.89,2018-06-01T16:42:00.000Z
4902403_47,254.9,5.861,45.926509857177734,-135.84588623046875,33.892,2018-06-01T16:42:00.000Z
4902403_47,257.4,5.828,45.926509857177734,-135.84588623046875,33.894,2018-06-01T16:42:00.000Z
4902403_47,259.9,5.805,45.926509857177734,-135.84588623046875,33.894,2018-06-01T16:42:00.000Z
4902403_47,262.4,5.761,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,264.9,5.722,45.926509857177734,-135.84588623046875,33.895,2018-06-01T16:42:00.000Z
4902403_47,267.4,5.705,45.926509857177734,-135.84588623046875,33.895,2018-06-01T16:42:00.000Z
4902403_47,269.9,5.687,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,272.4,5.672,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,274.9,5.658,45.926509857177734,-135.84588623046875,33.895,2018-06-01T16:42:00.000Z
4902403_47,277.4,5.65,45.926509857177734,-135.84588623046875,33.895,2018-06-01T16:42:00.000Z
4902403_47,279.8,5.62,45.926509857177734,-135.84588623046875,33.895,2018-06-01T16:42:00.000Z
4902403_47,282.4,5.578,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,285.0,5.552,45.926509857177734,-135.84588623046875,33.895,2018-06-01T16:42:00.000Z
4902403_47,287.4,5.522,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,289.9,5.481,45.926509857177734,-135.84588623046875,33.895,2018-06-01T16:42:00.000Z
4902403_47,292.4,5.449,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,294.9,5.418,45.926509857177734,-135.84588623046875,33.895,2018-06-01T16:42:00.000Z
4902403_47,297.4,5.398,45.926509857177734,-135.84588623046875,33.895,2018-06-01T16:42:00.000Z
4902403_47,299.9,5.357,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,302.4,5.333,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,304.8,5.313,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,307.4,5.302,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,309.9,5.289,45.926509857177734,-135.84588623046875,33.897,2018-06-01T16:42:00.000Z
4902403_47,312.4,5.262,45.926509857177734,-135.84588623046875,33.897,2018-06-01T16:42:00.000Z
4902403_47,314.9,5.249,45.926509857177734,-135.84588623046875,33.896,2018-06-01T16:42:00.000Z
4902403_47,317.4,5.194,45.926509857177734,-135.84588623046875,33.9,2018-06-01T16:42:00.000Z
4902403_47,319.9,5.173,45.926509857177734,-135.84588623046875,33.899,2018-06-01T16:42:00.000Z
4902403_47,322.4,5.16,45.926509857177734,-135.84588623046875,33.899,2018-06-01T16:42:00.000Z
4902403_47,324.9,5.139,45.926509857177734,-135.84588623046875,33.9,2018-06-01T16:42:00.000Z
4902403_47,327.4,5.124,45.926509857177734,-135.84588623046875,33.901,2018-06-01T16:42:00.000Z
4902403_47,329.9,5.108,45.926509857177734,-135.84588623046875,33.9,2018-06-01T16:42:00.000Z
4902403_47,332.4,5.086,45.926509857177734,-135.84588623046875,33.902,2018-06-01T16:42:00.000Z
4902403_47,334.9,5.056,45.926509857177734,-135.84588623046875,33.904,2018-06-01T16:42:00.000Z
4902403_47,337.5,5.032,45.926509857177734,-135.84588623046875,33.903,2018-06-01T16:42:00.000Z
4902403_47,339.9,5.013,45.926509857177734,-135.84588623046875,33.905,2018-06-01T16:42:00.000Z
4902403_47,342.4,4.97,45.926509857177734,-135.84588623046875,33.908,2018-06-01T16:42:00.000Z
4902403_47,344.9,4.935,45.926509857177734,-135.84588623046875,33.909,2018-06-01T16:42:00.000Z
4902403_47,347.3,4.923,45.926509857177734,-135.84588623046875,33.91,2018-06-01T16:42:00.000Z
4902403_47,349.8,4.863,45.926509857177734,-135.84588623046875,33.915,2018-06-01T16:42:00.000Z
4902403_47,352.4,4.838,45.926509857177734,-135.84588623046875,33.915,2018-06-01T16:42:00.000Z
4902403_47,354.9,4.812,45.926509857177734,-135.84588623046875,33.917,2018-06-01T16:42:00.000Z
4902403_47,357.4,4.807,45.926509857177734,-135.84588623046875,33.916,2018-06-01T16:42:00.000Z
4902403_47,359.8,4.791,45.926509857177734,-135.84588623046875,33.918,2018-06-01T16:42:00.000Z
4902403_47,362.4,4.759,45.926509857177734,-135.84588623046875,33.921,2018-06-01T16:42:00.000Z
4902403_47,364.9,4.731,45.926509857177734,-135.84588623046875,33.924,2018-06-01T16:42:00.000Z
4902403_47,367.4,4.706,45.926509857177734,-135.84588623046875,33.926,2018-06-01T16:42:00.000Z
4902403_47,369.9,4.694,45.926509857177734,-135.84588623046875,33.927,2018-06-01T16:42:00.000Z
4902403_47,372.4,4.678,45.926509857177734,-135.84588623046875,33.929,2018-06-01T16:42:00.000Z
4902403_47,374.9,4.651,45.926509857177734,-135.84588623046875,33.932,2018-06-01T16:42:00.000Z
4902403_47,377.4,4.619,45.926509857177734,-135.84588623046875,33.937,2018-06-01T16:42:00.000Z
4902403_47,379.9,4.596,45.926509857177734,-135.84588623046875,33.939,2018-06-01T16:42:00.000Z
4902403_47,382.4,4.588,45.926509857177734,-135.84588623046875,33.94,2018-06-01T16:42:00.000Z
4902403_47,385.0,4.578,45.926509857177734,-135.84588623046875,33.942,2018-06-01T16:42:00.000Z
4902403_47,387.4,4.569,45.926509857177734,-135.84588623046875,33.943,2018-06-01T16:42:00.000Z
4902403_47,389.9,4.55,45.926509857177734,-135.84588623046875,33.947,2018-06-01T16:42:00.000Z
4902403_47,392.4,4.545,45.926509857177734,-135.84588623046875,33.948,2018-06-01T16:42:00.000Z
4902403_47,394.8,4.534,45.926509857177734,-135.84588623046875,33.95,2018-06-01T16:42:00.000Z
4902403_47,397.4,4.526,45.926509857177734,-135.84588623046875,33.951,2018-06-01T16:42:00.000Z
4902403_47,399.9,4.518,45.926509857177734,-135.84588623046875,33.953,2018-06-01T16:42:00.000Z
4902403_47,402.4,4.513,45.926509857177734,-135.84588623046875,33.953,2018-06-01T16:42:00.000Z
4902403_47,405.0,4.501,45.926509857177734,-135.84588623046875,33.956,2018-06-01T16:42:00.000Z
4902403_47,407.4,4.487,45.926509857177734,-135.84588623046875,33.959,2018-06-01T16:42:00.000Z
4902403_47,409.9,4.478,45.926509857177734,-135.84588623046875,33.961,2018-06-01T16:42:00.000Z
4902403_47,412.4,4.471,45.926509857177734,-135.84588623046875,33.963,2018-06-01T16:42:00.000Z
4902403_47,415.0,4.464,45.926509857177734,-135.84588623046875,33.964,2018-06-01T16:42:00.000Z
4902403_47,417.4,4.447,45.926509857177734,-135.84588623046875,33.969,2018-06-01T16:42:00.000Z
4902403_47,419.8,4.439,45.926509857177734,-135.84588623046875,33.971,2018-06-01T16:42:00.000Z
4902403_47,422.4,4.43,45.926509857177734,-135.84588623046875,33.974,2018-06-01T16:42:00.000Z
4902403_47,425.0,4.422,45.926509857177734,-135.84588623046875,33.976,2018-06-01T16:42:00.000Z
4902403_47,427.5,4.414,45.926509857177734,-135.84588623046875,33.978,2018-06-01T16:42:00.000Z
4902403_47,429.9,4.404,45.926509857177734,-135.84588623046875,33.981,2018-06-01T16:42:00.000Z
4902403_47,432.4,4.39,45.926509857177734,-135.84588623046875,33.985,2018-06-01T16:42:00.000Z
4902403_47,434.9,4.378,45.926509857177734,-135.84588623046875,33.989,2018-06-01T16:42:00.000Z
4902403_47,437.4,4.373,45.926509857177734,-135.84588623046875,33.991,2018-06-01T16:42:00.000Z
4902403_47,440.0,4.367,45.926509857177734,-135.84588623046875,33.993,2018-06-01T16:42:00.000Z
4902403_47,442.4,4.354,45.926509857177734,-135.84588623046875,33.998,2018-06-01T16:42:00.000Z
4902403_47,444.9,4.344,45.926509857177734,-135.84588623046875,34.002,2018-06-01T16:42:00.000Z
4902403_47,447.4,4.335,45.926509857177734,-135.84588623046875,34.005,2018-06-01T16:42:00.000Z
4902403_47,449.9,4.33,45.926509857177734,-135.84588623046875,34.006,2018-06-01T16:42:00.000Z
4902403_47,452.4,4.324,45.926509857177734,-135.84588623046875,34.009,2018-06-01T16:42:00.000Z
4902403_47,454.9,4.316,45.926509857177734,-135.84588623046875,34.011,2018-06-01T16:42:00.000Z
4902403_47,457.4,4.304,45.926509857177734,-135.84588623046875,34.014,2018-06-01T16:42:00.000Z
4902403_47,459.8,4.293,45.926509857177734,-135.84588623046875,34.017,2018-06-01T16:42:00.000Z
4902403_47,462.3,4.286,45.926509857177734,-135.84588623046875,34.019,2018-06-01T16:42:00.000Z
4902403_47,464.9,4.275,45.926509857177734,-135.84588623046875,34.021,2018-06-01T16:42:00.000Z
4902403_47,467.5,4.261,45.926509857177734,-135.84588623046875,34.024,2018-06-01T16:42:00.000Z
4902403_47,470.0,4.237,45.926509857177734,-135.84588623046875,34.028,2018-06-01T16:42:00.000Z
4902403_47,472.4,4.227,45.926509857177734,-135.84588623046875,34.031,2018-06-01T16:42:00.000Z
4902403_47,474.9,4.217,45.926509857177734,-135.84588623046875,34.034,2018-06-01T16:42:00.000Z
4902403_47,477.4,4.211,45.926509857177734,-135.84588623046875,34.036,2018-06-01T16:42:00.000Z
4902403_47,479.9,4.2,45.926509857177734,-135.84588623046875,34.039,2018-06-01T16:42:00.000Z
4902403_47,482.4,4.176,45.926509857177734,-135.84588623046875,34.041,2018-06-01T16:42:00.000Z
4902403_47,485.0,4.179,45.926509857177734,-135.84588623046875,34.042,2018-06-01T16:42:00.000Z
4902403_47,487.4,4.177,45.926509857177734,-135.84588623046875,34.043,2018-06-01T16:42:00.000Z
4902403_47,489.9,4.173,45.926509857177734,-135.84588623046875,34.044,2018-06-01T16:42:00.000Z
4902403_47,492.5,4.177,45.926509857177734,-135.84588623046875,34.045,2018-06-01T16:42:00.000Z
4902403_47,494.9,4.177,45.926509857177734,-135.84588623046875,34.046,2018-06-01T16:42:00.000Z
4902403_47,497.4,4.177,45.926509857177734,-135.84588623046875,34.047,2018-06-01T16:42:00.000Z
4902403_47,499.9,4.172,45.926509857177734,-135.84588623046875,34.05,2018-06-01T16:42:00.000Z
4902403_47,504.9,4.164,45.926509857177734,-135.84588623046875,34.057,2018-06-01T16:42:00.000Z
4902403_47,509.9,4.158,45.926509857177734,-135.84588623046875,34.061,2018-06-01T16:42:00.000Z
4902403_47,514.9,4.15,45.926509857177734,-135.84588623046875,34.067,2018-06-01T16:42:00.000Z
4902403_47,519.9,4.14,45.926509857177734,-135.84588623046875,34.072,2018-06-01T16:42:00.000Z
4902403_47,524.9,4.127,45.926509857177734,-135.84588623046875,34.074,2018-06-01T16:42:00.000Z
4902403_47,530.0,4.104,45.926509857177734,-135.84588623046875,34.08,2018-06-01T16:42:00.000Z
4902403_47,534.9,4.09,45.926509857177734,-135.84588623046875,34.084,2018-06-01T16:42:00.000Z
4902403_47,539.9,4.084,45.926509857177734,-135.84588623046875,34.086,2018-06-01T16:42:00.000Z
4902403_47,544.9,4.074,45.926509857177734,-135.84588623046875,34.091,2018-06-01T16:42:00.000Z
4902403_47,549.8,4.064,45.926509857177734,-135.84588623046875,34.097,2018-06-01T16:42:00.000Z
4902403_47,554.9,4.058,45.926509857177734,-135.84588623046875,34.101,2018-06-01T16:42:00.000Z
4902403_47,559.9,4.053,45.926509857177734,-135.84588623046875,34.105,2018-06-01T16:42:00.000Z
4902403_47,564.9,4.049,45.926509857177734,-135.84588623046875,34.108,2018-06-01T16:42:00.000Z
4902403_47,569.9,4.046,45.926509857177734,-135.84588623046875,34.111,2018-06-01T16:42:00.000Z
4902403_47,574.9,4.041,45.926509857177734,-135.84588623046875,34.115,2018-06-01T16:42:00.000Z
4902403_47,579.9,4.034,45.926509857177734,-135.84588623046875,34.118,2018-06-01T16:42:00.000Z
4902403_47,584.9,4.026,45.926509857177734,-135.84588623046875,34.122,2018-06-01T16:42:00.000Z
4902403_47,589.9,4.02,45.926509857177734,-135.84588623046875,34.124,2018-06-01T16:42:00.000Z
4902403_47,594.9,4.004,45.926509857177734,-135.84588623046875,34.131,2018-06-01T16:42:00.000Z
4902403_47,599.9,3.991,45.926509857177734,-135.84588623046875,34.135,2018-06-01T16:42:00.000Z
4902403_47,604.8,3.973,45.926509857177734,-135.84588623046875,34.137,2018-06-01T16:42:00.000Z
4902403_47,609.9,3.961,45.926509857177734,-135.84588623046875,34.141,2018-06-01T16:42:00.000Z
4902403_47,615.0,3.956,45.926509857177734,-135.84588623046875,34.147,2018-06-01T16:42:00.000Z
4902403_47,620.0,3.941,45.926509857177734,-135.84588623046875,34.153,2018-06-01T16:42:00.000Z
4902403_47,625.0,3.934,45.926509857177734,-135.84588623046875,34.156,2018-06-01T16:42:00.000Z
4902403_47,630.0,3.922,45.926509857177734,-135.84588623046875,34.161,2018-06-01T16:42:00.000Z
4902403_47,634.9,3.91,45.926509857177734,-135.84588623046875,34.165,2018-06-01T16:42:00.000Z
4902403_47,639.9,3.897,45.926509857177734,-135.84588623046875,34.168,2018-06-01T16:42:00.000Z
4902403_47,645.0,3.884,45.926509857177734,-135.84588623046875,34.172,2018-06-01T16:42:00.000Z
4902403_47,650.0,3.872,45.926509857177734,-135.84588623046875,34.176,2018-06-01T16:42:00.000Z
4902403_47,654.9,3.865,45.926509857177734,-135.84588623046875,34.178,2018-06-01T16:42:00.000Z
4902403_47,659.9,3.858,45.926509857177734,-135.84588623046875,34.181,2018-06-01T16:42:00.000Z
4902403_47,664.9,3.846,45.926509857177734,-135.84588623046875,34.185,2018-06-01T16:42:00.000Z
4902403_47,669.9,3.833,45.926509857177734,-135.84588623046875,34.189,2018-06-01T16:42:00.000Z
4902403_47,674.9,3.815,45.926509857177734,-135.84588623046875,34.194,2018-06-01T16:42:00.000Z
4902403_47,679.9,3.802,45.926509857177734,-135.84588623046875,34.198,2018-06-01T16:42:00.000Z
4902403_47,684.9,3.791,45.926509857177734,-135.84588623046875,34.201,2018-06-01T16:42:00.000Z
4902403_47,689.9,3.779,45.926509857177734,-135.84588623046875,34.203,2018-06-01T16:42:00.000Z
4902403_47,694.9,3.771,45.926509857177734,-135.84588623046875,34.206,2018-06-01T16:42:00.000Z
4902403_47,699.9,3.766,45.926509857177734,-135.84588623046875,34.207,2018-06-01T16:42:00.000Z
4902403_47,704.9,3.753,45.926509857177734,-135.84588623046875,34.212,2018-06-01T16:42:00.000Z
4902403_47,709.9,3.733,45.926509857177734,-135.84588623046875,34.217,2018-06-01T16:42:00.000Z
4902403_47,714.9,3.72,45.926509857177734,-135.84588623046875,34.222,2018-06-01T16:42:00.000Z
4902403_47,720.0,3.706,45.926509857177734,-135.84588623046875,34.225,2018-06-01T16:42:00.000Z
4902403_47,724.9,3.694,45.926509857177734,-135.84588623046875,34.229,2018-06-01T16:42:00.000Z
4902403_47,729.9,3.682,45.926509857177734,-135.84588623046875,34.232,2018-06-01T16:42:00.000Z
4902403_47,734.9,3.673,45.926509857177734,-135.84588623046875,34.235,2018-06-01T16:42:00.000Z
4902403_47,739.9,3.657,45.926509857177734,-135.84588623046875,34.239,2018-06-01T16:42:00.000Z
4902403_47,744.9,3.641,45.926509857177734,-135.84588623046875,34.242,2018-06-01T16:42:00.000Z
4902403_47,749.9,3.628,45.926509857177734,-135.84588623046875,34.245,2018-06-01T16:42:00.000Z
4902403_47,754.9,3.616,45.926509857177734,-135.84588623046875,34.249,2018-06-01T16:42:00.000Z
4902403_47,759.9,3.598,45.926509857177734,-135.84588623046875,34.253,2018-06-01T16:42:00.000Z
4902403_47,764.9,3.572,45.926509857177734,-135.84588623046875,34.258,2018-06-01T16:42:00.000Z
4902403_47,769.9,3.565,45.926509857177734,-135.84588623046875,34.261,2018-06-01T16:42:00.000Z
4902403_47,774.9,3.561,45.926509857177734,-135.84588623046875,34.265,2018-06-01T16:42:00.000Z
4902403_47,779.9,3.549,45.926509857177734,-135.84588623046875,34.269,2018-06-01T16:42:00.000Z
4902403_47,784.9,3.537,45.926509857177734,-135.84588623046875,34.271,2018-06-01T16:42:00.000Z
4902403_47,789.9,3.526,45.926509857177734,-135.84588623046875,34.273,2018-06-01T16:42:00.000Z
4902403_47,794.8,3.509,45.926509857177734,-135.84588623046875,34.278,2018-06-01T16:42:00.000Z
4902403_47,799.8,3.499,45.926509857177734,-135.84588623046875,34.281,2018-06-01T16:42:00.000Z
4902403_47,804.9,3.483,45.926509857177734,-135.84588623046875,34.284,2018-06-01T16:42:00.000Z
4902403_47,809.9,3.477,45.926509857177734,-135.84588623046875,34.286,2018-06-01T16:42:00.000Z
4902403_47,815.0,3.468,45.926509857177734,-135.84588623046875,34.288,2018-06-01T16:42:00.000Z
4902403_47,819.9,3.456,45.926509857177734,-135.84588623046875,34.291,2018-06-01T16:42:00.000Z
4902403_47,824.9,3.441,45.926509857177734,-135.84588623046875,34.294,2018-06-01T16:42:00.000Z
4902403_47,829.9,3.428,45.926509857177734,-135.84588623046875,34.296,2018-06-01T16:42:00.000Z
4902403_47,834.9,3.415,45.926509857177734,-135.84588623046875,34.298,2018-06-01T16:42:00.000Z
4902403_47,839.9,3.41,45.926509857177734,-135.84588623046875,34.299,2018-06-01T16:42:00.000Z
4902403_47,844.9,3.399,45.926509857177734,-135.84588623046875,34.3,2018-06-01T16:42:00.000Z
4902403_47,850.0,3.384,45.926509857177734,-135.84588623046875,34.303,2018-06-01T16:42:00.000Z
4902403_47,854.9,3.374,45.926509857177734,-135.84588623046875,34.304,2018-06-01T16:42:00.000Z
4902403_47,859.9,3.363,45.926509857177734,-135.84588623046875,34.306,2018-06-01T16:42:00.000Z
4902403_47,864.9,3.355,45.926509857177734,-135.84588623046875,34.308,2018-06-01T16:42:00.000Z
4902403_47,869.9,3.34,45.926509857177734,-135.84588623046875,34.312,2018-06-01T16:42:00.000Z
4902403_47,874.9,3.327,45.926509857177734,-135.84588623046875,34.312,2018-06-01T16:42:00.000Z
4902403_47,879.9,3.319,45.926509857177734,-135.84588623046875,34.315,2018-06-01T16:42:00.000Z
4902403_47,884.9,3.307,45.926509857177734,-135.84588623046875,34.318,2018-06-01T16:42:00.000Z
4902403_47,889.9,3.29,45.926509857177734,-135.84588623046875,34.322,2018-06-01T16:42:00.000Z
4902403_47,894.9,3.282,45.926509857177734,-135.84588623046875,34.324,2018-06-01T16:42:00.000Z
4902403_47,899.9,3.267,45.926509857177734,-135.84588623046875,34.326,2018-06-01T16:42:00.000Z
4902403_47,904.9,3.255,45.926509857177734,-135.84588623046875,34.33,2018-06-01T16:42:00.000Z
4902403_47,909.9,3.244,45.926509857177734,-135.84588623046875,34.332,2018-06-01T16:42:00.000Z
4902403_47,914.9,3.238,45.926509857177734,-135.84588623046875,34.333,2018-06-01T16:42:00.000Z
4902403_47,919.9,3.228,45.926509857177734,-135.84588623046875,34.334,2018-06-01T16:42:00.000Z
4902403_47,924.9,3.222,45.926509857177734,-135.84588623046875,34.336,2018-06-01T16:42:00.000Z
4902403_47,929.9,3.209,45.926509857177734,-135.84588623046875,34.338,2018-06-01T16:42:00.000Z
4902403_47,934.9,3.198,45.926509857177734,-135.84588623046875,34.34,2018-06-01T16:42:00.000Z
4902403_47,939.9,3.188,45.926509857177734,-135.84588623046875,34.342,2018-06-01T16:42:00.000Z
4902403_47,944.9,3.182,45.926509857177734,-135.84588623046875,34.343,2018-06-01T16:42:00.000Z
4902403_47,949.9,3.177,45.926509857177734,-135.84588623046875,34.344,2018-06-01T16:42:00.000Z
4902403_47,954.9,3.166,45.926509857177734,-135.84588623046875,34.348,2018-06-01T16:42:00.000Z
4902403_47,959.9,3.15,45.926509857177734,-135.84588623046875,34.351,2018-06-01T16:42:00.000Z
4902403_47,964.9,3.142,45.926509857177734,-135.84588623046875,34.353,2018-06-01T16:42:00.000Z
4902403_47,970.0,3.132,45.926509857177734,-135.84588623046875,34.355,2018-06-01T16:42:00.000Z
4902403_47,974.9,3.123,45.926509857177734,-135.84588623046875,34.357,2018-06-01T16:42:00.000Z
4902403_47,979.9,3.115,45.926509857177734,-135.84588623046875,34.359,2018-06-01T16:42:00.000Z
4902403_47,984.9,3.104,45.926509857177734,-135.84588623046875,34.36,2018-06-01T16:42:00.000Z
4902403_47,989.9,3.095,45.926509857177734,-135.84588623046875,34.362,2018-06-01T16:42:00.000Z
4902403_47,995.0,3.088,45.926509857177734,-135.84588623046875,34.364,2018-06-01T16:42:00.000Z
4902403_47,999.9,3.07,45.926509857177734,-135.84588623046875,34.367,2018-06-01T16:42:00.000Z
4902403_47,1005.0,3.057,45.926509857177734,-135.84588623046875,34.37,2018-06-01T16:42:00.000Z
4902403_47,1010.0,3.048,45.926509857177734,-135.84588623046875,34.373,2018-06-01T16:42:00.000Z
4902403_47,1015.0,3.047,45.926509857177734,-135.84588623046875,34.374,2018-06-01T16:42:00.000Z
4902403_47,1019.9,3.045,45.926509857177734,-135.84588623046875,34.375,2018-06-01T16:42:00.000Z
4902403_47,1024.9,3.034,45.926509857177734,-135.84588623046875,34.375,2018-06-01T16:42:00.000Z
4902403_47,1029.9,3.024,45.926509857177734,-135.84588623046875,34.376,2018-06-01T16:42:00.000Z
4902403_47,1034.9,3.011,45.926509857177734,-135.84588623046875,34.379,2018-06-01T16:42:00.000Z
4902403_47,1040.0,3.0,45.926509857177734,-135.84588623046875,34.38,2018-06-01T16:42:00.000Z
4902403_47,1044.9,2.995,45.926509857177734,-135.84588623046875,34.381,2018-06-01T16:42:00.000Z
4902403_47,1049.9,2.984,45.926509857177734,-135.84588623046875,34.383,2018-06-01T16:42:00.000Z
4902403_47,1054.9,2.975,45.926509857177734,-135.84588623046875,34.386,2018-06-01T16:42:00.000Z
4902403_47,1059.9,2.958,45.926509857177734,-135.84588623046875,34.388,2018-06-01T16:42:00.000Z
4902403_47,1064.9,2.944,45.926509857177734,-135.84588623046875,34.391,2018-06-01T16:42:00.000Z
4902403_47,1069.9,2.937,45.926509857177734,-135.84588623046875,34.392,2018-06-01T16:42:00.000Z
4902403_47,1074.9,2.928,45.926509857177734,-135.84588623046875,34.395,2018-06-01T16:42:00.000Z
4902403_47,1079.9,2.923,45.926509857177734,-135.84588623046875,34.396,2018-06-01T16:42:00.000Z
4902403_47,1084.9,2.923,45.926509857177734,-135.84588623046875,34.398,2018-06-01T16:42:00.000Z
4902403_47,1089.9,2.918,45.926509857177734,-135.84588623046875,34.399,2018-06-01T16:42:00.000Z
4902403_47,1094.9,2.915,45.926509857177734,-135.84588623046875,34.401,2018-06-01T16:42:00.000Z
4902403_47,1099.9,2.909,45.926509857177734,-135.84588623046875,34.403,2018-06-01T16:42:00.000Z
